X,CH1,Start,Increment,
Sequence,Volt,-8.680000e-02,2.000000e-04
0,5.12e+00,
1,4.96e+00,
2,5.12e+00,
3,4.96e+00,
4,5.12e+00,
5,5.00e+00,
6,5.12e+00,
7,5.00e+00,
8,5.12e+00,
9,5.04e+00,
10,5.04e+00,
11,5.12e+00,
12,5.12e+00,
13,4.96e+00,
14,5.12e+00,
15,5.00e+00,
16,5.12e+00,
17,5.00e+00,
18,5.12e+00,
19,5.00e+00,
20,5.12e+00,
21,5.04e+00,
22,5.12e+00,
23,4.96e+00,
24,5.12e+00,
25,4.96e+00,
26,5.12e+00,
27,5.00e+00,
28,5.12e+00,
29,5.04e+00,
30,5.12e+00,
31,5.00e+00,
32,5.12e+00,
33,5.00e+00,
34,5.12e+00,
35,5.00e+00,
36,5.12e+00,
37,5.04e+00,
38,5.12e+00,
39,5.00e+00,
40,5.12e+00,
41,5.04e+00,
42,5.12e+00,
43,5.00e+00,
44,5.12e+00,
45,4.96e+00,
46,5.04e+00,
47,5.12e+00,
48,5.12e+00,
49,4.96e+00,
50,5.12e+00,
51,4.96e+00,
52,5.12e+00,
53,4.96e+00,
54,5.12e+00,
55,4.96e+00,
56,5.12e+00,
57,5.00e+00,
58,5.12e+00,
59,5.04e+00,
60,5.12e+00,
61,5.00e+00,
62,5.12e+00,
63,4.96e+00,
64,5.12e+00,
65,5.04e+00,
66,5.12e+00,
67,4.96e+00,
68,5.12e+00,
69,5.00e+00,
70,5.12e+00,
71,4.96e+00,
72,5.12e+00,
73,5.04e+00,
74,5.12e+00,
75,4.96e+00,
76,5.12e+00,
77,4.96e+00,
78,5.12e+00,
79,4.96e+00,
80,5.12e+00,
81,4.96e+00,
82,5.12e+00,
83,5.04e+00,
84,5.12e+00,
85,5.00e+00,
86,5.12e+00,
87,4.96e+00,
88,5.12e+00,
89,4.96e+00,
90,5.12e+00,
91,5.04e+00,
92,4.96e+00,
93,5.12e+00,
94,5.12e+00,
95,5.04e+00,
96,5.04e+00,
97,5.12e+00,
98,5.12e+00,
99,4.96e+00,
100,5.12e+00,
101,5.04e+00,
102,5.12e+00,
103,4.96e+00,
104,5.04e+00,
105,5.12e+00,
106,5.12e+00,
107,4.96e+00,
108,5.12e+00,
109,5.00e+00,
110,5.12e+00,
111,5.00e+00,
112,5.12e+00,
113,5.04e+00,
114,5.12e+00,
115,5.04e+00,
116,5.12e+00,
117,5.00e+00,
118,5.12e+00,
119,5.04e+00,
120,5.12e+00,
121,5.00e+00,
122,5.12e+00,
123,5.00e+00,
124,5.12e+00,
125,5.00e+00,
126,5.12e+00,
127,5.04e+00,
128,5.12e+00,
129,4.96e+00,
130,5.12e+00,
131,5.04e+00,
132,5.12e+00,
133,5.04e+00,
134,5.04e+00,
135,5.12e+00,
136,5.12e+00,
137,5.00e+00,
138,5.12e+00,
139,4.96e+00,
140,5.12e+00,
141,4.96e+00,
142,5.12e+00,
143,5.04e+00,
144,5.12e+00,
145,4.96e+00,
146,5.04e+00,
147,5.12e+00,
148,5.12e+00,
149,5.00e+00,
150,5.12e+00,
151,4.96e+00,
152,5.12e+00,
153,4.96e+00,
154,5.12e+00,
155,5.00e+00,
156,5.12e+00,
157,5.00e+00,
158,5.12e+00,
159,4.96e+00,
160,5.12e+00,
161,5.00e+00,
162,5.12e+00,
163,4.96e+00,
164,5.12e+00,
165,4.96e+00,
166,5.12e+00,
167,4.96e+00,
168,5.12e+00,
169,4.96e+00,
170,5.12e+00,
171,4.96e+00,
172,5.12e+00,
173,5.04e+00,
174,5.12e+00,
175,4.96e+00,
176,5.12e+00,
177,4.96e+00,
178,5.12e+00,
179,5.00e+00,
180,5.12e+00,
181,4.96e+00,
182,5.12e+00,
183,4.96e+00,
184,5.04e+00,
185,5.12e+00,
186,5.12e+00,
187,4.96e+00,
188,5.12e+00,
189,5.04e+00,
190,5.04e+00,
191,5.12e+00,
192,5.12e+00,
193,5.00e+00,
194,5.12e+00,
195,5.04e+00,
196,5.12e+00,
197,4.96e+00,
198,5.00e+00,
199,5.12e+00,
200,5.12e+00,
201,4.96e+00,
202,5.12e+00,
203,5.00e+00,
204,5.12e+00,
205,4.96e+00,
206,5.12e+00,
207,5.00e+00,
208,5.12e+00,
209,5.04e+00,
210,5.12e+00,
211,4.96e+00,
212,5.12e+00,
213,5.00e+00,
214,5.12e+00,
215,5.00e+00,
216,5.04e+00,
217,5.12e+00,
218,5.04e+00,
219,5.12e+00,
220,5.12e+00,
221,5.04e+00,
222,5.12e+00,
223,5.04e+00,
224,5.12e+00,
225,5.00e+00,
226,5.12e+00,
227,4.96e+00,
228,5.12e+00,
229,4.96e+00,
230,5.12e+00,
231,5.00e+00,
232,5.12e+00,
233,5.00e+00,
234,5.04e+00,
235,5.12e+00,
236,5.12e+00,
237,5.04e+00,
238,5.12e+00,
239,5.00e+00,
240,5.12e+00,
241,4.96e+00,
242,5.12e+00,
243,4.96e+00,
244,5.12e+00,
245,5.04e+00,
246,5.12e+00,
247,5.04e+00,
248,5.12e+00,
249,5.04e+00,
250,5.12e+00,
251,4.96e+00,
252,5.12e+00,
253,5.04e+00,
254,5.12e+00,
255,5.04e+00,
256,5.12e+00,
257,5.00e+00,
258,5.12e+00,
259,4.96e+00,
260,5.12e+00,
261,5.00e+00,
262,5.12e+00,
263,5.04e+00,
264,5.12e+00,
265,4.96e+00,
266,5.12e+00,
267,4.96e+00,
268,5.12e+00,
269,5.00e+00,
270,5.12e+00,
271,4.96e+00,
272,5.12e+00,
273,5.00e+00,
274,5.04e+00,
275,5.12e+00,
276,5.12e+00,
277,5.04e+00,
278,5.12e+00,
279,5.04e+00,
280,5.12e+00,
281,5.00e+00,
282,5.12e+00,
283,4.96e+00,
284,5.12e+00,
285,5.00e+00,
286,5.04e+00,
287,5.12e+00,
288,5.12e+00,
289,4.96e+00,
290,5.12e+00,
291,5.04e+00,
292,5.12e+00,
293,4.96e+00,
294,5.12e+00,
295,5.04e+00,
296,5.12e+00,
297,5.04e+00,
298,5.12e+00,
299,5.00e+00,
300,5.12e+00,
301,5.00e+00,
302,5.12e+00,
303,5.00e+00,
304,5.12e+00,
305,5.04e+00,
306,5.12e+00,
307,5.00e+00,
308,5.12e+00,
309,4.96e+00,
310,5.12e+00,
311,5.00e+00,
312,5.12e+00,
313,4.96e+00,
314,5.12e+00,
315,4.96e+00,
316,5.12e+00,
317,5.04e+00,
318,5.12e+00,
319,5.04e+00,
320,5.12e+00,
321,4.96e+00,
322,5.12e+00,
323,4.96e+00,
324,5.12e+00,
325,4.96e+00,
326,5.12e+00,
327,4.96e+00,
328,5.12e+00,
329,4.96e+00,
330,5.04e+00,
331,5.12e+00,
332,5.12e+00,
333,4.96e+00,
334,5.12e+00,
335,5.04e+00,
336,5.12e+00,
337,4.96e+00,
338,5.12e+00,
339,5.00e+00,
340,5.12e+00,
341,5.00e+00,
342,5.12e+00,
343,5.04e+00,
344,5.12e+00,
345,4.96e+00,
346,5.12e+00,
347,5.00e+00,
348,5.12e+00,
349,5.04e+00,
350,5.00e+00,
351,5.12e+00,
352,5.12e+00,
353,4.96e+00,
354,5.12e+00,
355,5.00e+00,
356,5.12e+00,
357,4.96e+00,
358,5.12e+00,
359,4.96e+00,
360,5.12e+00,
361,4.96e+00,
362,5.12e+00,
363,4.96e+00,
364,5.12e+00,
365,4.96e+00,
366,5.12e+00,
367,4.96e+00,
368,5.12e+00,
369,5.04e+00,
370,5.12e+00,
371,5.00e+00,
372,5.12e+00,
373,4.96e+00,
374,5.12e+00,
375,5.00e+00,
376,5.12e+00,
377,5.04e+00,
378,5.12e+00,
379,4.96e+00,
380,5.12e+00,
381,4.96e+00,
382,5.12e+00,
383,5.04e+00,
384,5.12e+00,
385,4.96e+00,
386,5.12e+00,
387,4.96e+00,
388,5.12e+00,
389,0.00e+00,
390,8.00e-02,
391,0.00e+00,
392,8.00e-02,
393,0.00e+00,
394,8.00e-02,
395,0.00e+00,
396,8.00e-02,
397,0.00e+00,
398,8.00e-02,
399,0.00e+00,
400,8.00e-02,
401,0.00e+00,
402,8.00e-02,
403,0.00e+00,
404,8.00e-02,
405,0.00e+00,
406,8.00e-02,
407,0.00e+00,
408,0.00e+00,
409,8.00e-02,
410,0.00e+00,
411,8.00e-02,
412,0.00e+00,
413,8.00e-02,
414,0.00e+00,
415,8.00e-02,
416,0.00e+00,
417,8.00e-02,
418,8.00e-02,
419,0.00e+00,
420,8.00e-02,
421,0.00e+00,
422,0.00e+00,
423,1.60e-01,
424,8.00e-02,
425,0.00e+00,
426,0.00e+00,
427,1.60e-01,
428,0.00e+00,
429,1.20e-01,
430,8.00e-02,
431,0.00e+00,
432,8.00e-02,
433,0.00e+00,
434,3.20e+00,
435,5.12e+00,
436,5.04e+00,
437,5.12e+00,
438,5.04e+00,
439,5.12e+00,
440,5.04e+00,
441,5.16e+00,
442,5.04e+00,
443,5.16e+00,
444,5.04e+00,
445,5.16e+00,
446,5.04e+00,
447,5.16e+00,
448,5.04e+00,
449,5.12e+00,
450,5.04e+00,
451,5.12e+00,
452,5.12e+00,
453,5.04e+00,
454,5.04e+00,
455,5.12e+00,
456,5.12e+00,
457,0.00e+00,
458,0.00e+00,
459,5.08e+00,
460,4.96e+00,
461,5.12e+00,
462,5.12e+00,
463,0.00e+00,
464,0.00e+00,
465,5.08e+00,
466,5.12e+00,
467,0.00e+00,
468,0.00e+00,
469,8.00e-02,
470,0.00e+00,
471,5.08e+00,
472,4.96e+00,
473,5.12e+00,
474,5.12e+00,
475,4.96e+00,
476,4.96e+00,
477,5.12e+00,
478,5.12e+00,
479,4.00e-02,
480,1.60e-01,
481,0.00e+00,
482,0.00e+00,
483,5.12e+00,
484,5.12e+00,
485,4.00e-02,
486,1.20e-01,
487,0.00e+00,
488,0.00e+00,
489,5.12e+00,
490,5.12e+00,
491,4.00e-02,
492,0.00e+00,
493,5.12e+00,
494,4.96e+00,
495,5.12e+00,
496,5.12e+00,
497,0.00e+00,
498,0.00e+00,
499,5.12e+00,
500,4.96e+00,
501,5.12e+00,
502,5.08e+00,
503,0.00e+00,
504,0.00e+00,
505,5.12e+00,
506,5.12e+00,
507,4.00e-02,
508,1.60e-01,
509,0.00e+00,
510,0.00e+00,
511,5.12e+00,
512,5.12e+00,
513,4.96e+00,
514,5.12e+00,
515,5.04e+00,
516,5.12e+00,
517,5.00e+00,
518,5.12e+00,
519,4.00e-02,
520,1.60e-01,
521,4.00e-02,
522,0.00e+00,
523,5.12e+00,
524,5.12e+00,
525,5.00e+00,
526,5.12e+00,
527,4.96e+00,
528,5.12e+00,
529,5.04e+00,
530,5.12e+00,
531,0.00e+00,
532,0.00e+00,
533,5.12e+00,
534,4.96e+00,
535,5.12e+00,
536,5.12e+00,
537,0.00e+00,
538,0.00e+00,
539,5.12e+00,
540,4.96e+00,
541,5.12e+00,
542,5.12e+00,
543,4.96e+00,
544,5.12e+00,
545,4.96e+00,
546,5.12e+00,
547,4.00e-02,
548,1.60e-01,
549,0.00e+00,
550,0.00e+00,
551,5.12e+00,
552,5.12e+00,
